Task
Date;Time [min];Concentration [Vol.%];Pressure [Bar]
30.11.2020 18:49:12;512.00;  1.725;;1.016
30.11.2020 18:50:12;513.00;  1.736;;1.016
30.11.2020 18:51:12;514.00;  1.741;;1.016
30.11.2020 18:52:12;515.00;  1.753;;1.016
30.11.2020 18:53:12;516.00;  1.764;;1.016
30.11.2020 18:54:12;517.00;  1.748;;1.016
30.11.2020 18:55:12;518.00;  1.766;;1.016
30.11.2020 18:56:12;519.00;  1.770;;1.016
30.11.2020 18:57:12;520.00;  1.781;;1.016
30.11.2020 18:58:12;521.00;  1.790;;1.016
30.11.2020 18:59:12;522.00;  1.796;;1.016
30.11.2020 19:00:12;523.00;  1.804;;1.016
30.11.2020 19:01:12;524.00;  1.801;;1.016
30.11.2020 19:02:12;525.00;  1.815;;1.016
30.11.2020 19:03:12;526.00;  1.829;;1.016
30.11.2020 19:04:12;527.00;  1.830;;1.016
30.11.2020 19:05:12;528.00;  1.836;;1.016
30.11.2020 19:06:12;529.00;  1.845;;1.016
30.11.2020 19:07:12;530.00;  1.848;;1.016
30.11.2020 19:08:12;531.00;  1.853;;1.016
30.11.2020 19:09:12;532.00;  1.868;;1.016
30.11.2020 19:10:12;533.00;  1.865;;1.016
30.11.2020 19:11:12;534.00;  1.868;;1.016
30.11.2020 19:12:12;535.00;  1.883;;1.016
30.11.2020 19:13:12;536.00;  1.880;;1.016
30.11.2020 19:14:12;537.00;  1.894;;1.016
30.11.2020 19:15:12;538.00;  1.896;;1.016
30.11.2020 19:16:12;539.00;  1.904;;1.016
30.11.2020 19:17:12;540.00;  1.907;;1.016
30.11.2020 19:18:12;541.00;  1.911;;1.016
30.11.2020 19:19:12;542.00;  1.930;;1.016
30.11.2020 19:20:12;543.00;  1.926;;1.016
30.11.2020 19:21:12;544.00;  1.928;;1.016
30.11.2020 19:22:12;545.00;  1.938;;1.016
30.11.2020 19:23:12;546.00;  1.956;;1.016
30.11.2020 19:24:12;547.00;  1.961;;1.016
30.11.2020 19:25:12;548.00;  1.968;;1.016
30.11.2020 19:26:12;549.00;  1.980;;1.016
30.11.2020 19:27:12;550.00;  1.980;;1.016
30.11.2020 19:28:12;551.00;  1.977;;1.016
30.11.2020 19:29:12;552.00;  1.993;;1.016
30.11.2020 19:30:12;553.00;  1.993;;1.016
30.11.2020 19:31:12;554.00;  2.001;;1.016
30.11.2020 19:32:12;555.00;  2.007;;1.016
30.11.2020 19:33:12;556.00;  2.005;;1.016
30.11.2020 19:34:12;557.00;  2.019;;1.016
30.11.2020 19:35:12;558.00;  2.012;;1.016
30.11.2020 19:36:12;559.00;  2.017;;1.016
30.11.2020 19:37:12;560.00;  2.033;;1.016
30.11.2020 19:38:12;561.00;  2.035;;1.016
30.11.2020 19:39:12;562.00;  2.044;;1.016
30.11.2020 19:40:12;563.00;  2.039;;1.016
30.11.2020 19:41:12;564.00;  2.059;;1.016
30.11.2020 19:42:12;565.00;  2.076;;1.016
30.11.2020 19:43:12;566.00;  2.069;;1.016
30.11.2020 19:44:12;567.00;  2.078;;1.016
30.11.2020 19:45:12;568.00;  2.095;;1.016
30.11.2020 19:46:12;569.00;  2.090;;1.016
30.11.2020 19:47:12;570.00;  2.090;;1.016
30.11.2020 19:48:12;571.00;  2.102;;1.016
30.11.2020 19:49:12;572.00;  2.109;;1.016
30.11.2020 19:50:12;573.00;  2.103;;1.016
30.11.2020 19:51:12;574.00;  2.115;;1.016
30.11.2020 19:52:12;575.00;  2.109;;1.016
30.11.2020 19:53:12;576.00;  2.109;;1.016
30.11.2020 19:54:12;577.00;  2.124;;1.016
30.11.2020 19:55:12;578.00;  2.131;;1.016
30.11.2020 19:56:12;579.00;  2.126;;1.016
30.11.2020 19:57:12;580.00;  2.139;;1.016
30.11.2020 19:58:12;581.00;  2.158;;1.016
30.11.2020 19:59:12;582.00;  2.164;;1.016
30.11.2020 20:00:12;583.00;  2.195;;1.016
30.11.2020 20:01:12;584.00;  2.207;;1.016
30.11.2020 20:02:12;585.00;  2.234;;1.015
30.11.2020 20:03:12;586.00;  2.282;;1.015
30.11.2020 20:04:12;587.00;  2.303;;1.015
30.11.2020 20:05:12;588.00;  2.349;;1.015
30.11.2020 20:06:12;589.00;  2.370;;1.015
30.11.2020 20:07:12;590.00;  2.382;;1.015
30.11.2020 20:08:12;591.00;  2.372;;1.016
30.11.2020 20:09:12;592.00;  2.332;;1.016
30.11.2020 20:10:12;593.00;  2.248;;1.016
30.11.2020 20:11:12;594.00;  2.111;;1.016
30.11.2020 20:12:12;595.00;  1.917;;1.016
30.11.2020 20:13:12;596.00;  1.712;;1.016
30.11.2020 20:14:12;597.00;  1.535;;1.016
30.11.2020 20:15:12;598.00;  1.416;;1.016
30.11.2020 20:16:12;599.00;  1.326;;1.016
30.11.2020 20:17:12;600.00;  1.262;;1.015
30.11.2020 20:18:12;601.00;  1.229;;1.015
30.11.2020 20:19:12;602.00;  1.203;;1.015
30.11.2020 20:20:12;603.00;  1.187;;1.015
30.11.2020 20:21:12;604.00;  1.187;;1.015
30.11.2020 20:22:12;605.00;  1.171;;1.015
30.11.2020 20:23:12;606.00;  1.167;;1.015
30.11.2020 20:24:12;607.00;  1.153;;1.015
30.11.2020 20:25:12;608.00;  1.145;;1.015
30.11.2020 20:26:12;609.00;  1.131;;1.015
30.11.2020 20:27:12;610.00;  1.112;;1.015
30.11.2020 20:28:12;611.00;  1.104;;1.015
30.11.2020 20:29:12;612.00;  1.084;;1.015
30.11.2020 20:30:12;613.00;  1.068;;1.015
30.11.2020 20:31:12;614.00;  1.044;;1.015
30.11.2020 20:32:12;615.00;  1.032;;1.015
30.11.2020 20:33:12;616.00;  1.012;;1.015
30.11.2020 20:34:12;617.00;  0.997;;1.015
30.11.2020 20:35:12;618.00;  0.975;;1.015
30.11.2020 20:36:12;619.00;  0.960;;1.015
30.11.2020 20:37:12;620.00;  0.948;;1.015
30.11.2020 20:38:12;621.00;  0.925;;1.015
30.11.2020 20:39:12;622.00;  0.913;;1.015
30.11.2020 20:40:12;623.00;  0.896;;1.015
30.11.2020 20:41:12;624.00;  0.886;;1.015
30.11.2020 20:42:12;625.00;  0.870;;1.015
30.11.2020 20:43:12;626.00;  0.861;;1.015
30.11.2020 20:44:12;627.00;  0.852;;1.015
30.11.2020 20:45:12;628.00;  0.847;;1.015
30.11.2020 20:46:12;629.00;  0.836;;1.015
30.11.2020 20:47:12;630.00;  0.834;;1.015
30.11.2020 20:48:12;631.00;  0.833;;1.015
30.11.2020 20:49:12;632.00;  0.832;;1.015
30.11.2020 20:50:12;633.00;  0.834;;1.015
30.11.2020 20:51:12;634.00;  0.831;;1.015
30.11.2020 20:52:12;635.00;  0.839;;1.015
30.11.2020 20:53:12;636.00;  0.841;;1.015
30.11.2020 20:54:12;637.00;  0.851;;1.015
30.11.2020 20:55:12;638.00;  0.850;;1.015
30.11.2020 20:56:12;639.00;  0.852;;1.015
30.11.2020 20:57:12;640.00;  0.856;;1.015
30.11.2020 20:58:12;641.00;  0.855;;1.015
30.11.2020 20:59:12;642.00;  0.852;;1.015
30.11.2020 21:00:12;643.00;  0.856;;1.015
30.11.2020 21:01:12;644.00;  0.850;;1.015
30.11.2020 21:02:12;645.00;  0.861;;1.015
30.11.2020 21:03:12;646.00;  0.855;;1.015
30.11.2020 21:04:12;647.00;  0.852;;1.015
30.11.2020 21:05:12;648.00;  0.854;;1.015
30.11.2020 21:06:12;649.00;  0.852;;1.015
30.11.2020 21:07:12;650.00;  0.848;;1.015
30.11.2020 21:08:12;651.00;  0.849;;1.015
30.11.2020 21:09:12;652.00;  0.839;;1.015
30.11.2020 21:10:12;653.00;  0.841;;1.015
30.11.2020 21:11:12;654.00;  0.833;;1.015
30.11.2020 21:12:12;655.00;  0.827;;1.015
30.11.2020 21:13:12;656.00;  0.834;;1.015
30.11.2020 21:14:12;657.00;  0.834;;1.015
30.11.2020 21:15:12;658.00;  0.829;;1.015
30.11.2020 21:16:12;659.00;  0.828;;1.015
30.11.2020 21:17:12;660.00;  0.825;;1.015
30.11.2020 21:18:12;661.00;  0.823;;1.015
30.11.2020 21:19:12;662.00;  0.823;;1.015
30.11.2020 21:20:12;663.00;  0.826;;1.015
30.11.2020 21:21:12;664.00;  0.822;;1.015
30.11.2020 21:22:12;665.00;  0.824;;1.015
30.11.2020 21:23:12;666.00;  0.822;;1.015
30.11.2020 21:24:12;667.00;  0.822;;1.015
30.11.2020 21:25:12;668.00;  0.827;;1.015
30.11.2020 21:26:12;669.00;  0.829;;1.015
30.11.2020 21:27:12;670.00;  0.829;;1.015
30.11.2020 21:28:12;671.00;  0.829;;1.015
30.11.2020 21:29:12;672.00;  0.837;;1.015
30.11.2020 21:30:12;673.00;  0.835;;1.015
30.11.2020 21:31:12;674.00;  0.841;;1.015
30.11.2020 21:32:12;675.00;  0.844;;1.015
30.11.2020 21:33:12;676.00;  0.851;;1.015
30.11.2020 21:34:12;677.00;  0.858;;1.015
30.11.2020 21:35:12;678.00;  0.858;;1.015
30.11.2020 21:36:12;679.00;  0.862;;1.015
30.11.2020 21:37:12;680.00;  0.860;;1.015
30.11.2020 21:38:12;681.00;  0.861;;1.015
30.11.2020 21:39:12;682.00;  0.868;;1.015
30.11.2020 21:40:12;683.00;  0.869;;1.015
30.11.2020 21:41:12;684.00;  0.868;;1.015
30.11.2020 21:42:12;685.00;  0.871;;1.015
30.11.2020 21:43:12;686.00;  0.879;;1.014
30.11.2020 21:44:12;687.00;  0.879;;1.014
30.11.2020 21:45:12;688.00;  0.885;;1.014
30.11.2020 21:46:12;689.00;  0.892;;1.015
30.11.2020 21:47:12;690.00;  0.900;;1.015
30.11.2020 21:48:12;691.00;  0.904;;1.015
30.11.2020 21:49:12;692.00;  0.910;;1.014
30.11.2020 21:50:12;693.00;  0.916;;1.014
30.11.2020 21:51:12;694.00;  0.925;;1.014
30.11.2020 21:52:12;695.00;  0.930;;1.014
30.11.2020 21:53:12;696.00;  0.945;;1.014
30.11.2020 21:54:12;697.00;  0.944;;1.014
30.11.2020 21:55:12;698.00;  0.954;;1.015
30.11.2020 21:56:12;699.00;  0.964;;1.015
30.11.2020 21:57:12;700.00;  0.976;;1.015
30.11.2020 21:58:12;701.00;  0.982;;1.014
30.11.2020 21:59:12;702.00;  0.989;;1.014
30.11.2020 22:00:12;703.00;  0.994;;1.014
30.11.2020 22:01:12;704.00;  1.006;;1.014
30.11.2020 22:02:12;705.00;  1.003;;1.014
30.11.2020 22:03:12;706.00;  1.017;;1.014
30.11.2020 22:04:12;707.00;  1.025;;1.014
30.11.2020 22:05:12;708.00;  1.033;;1.014
30.11.2020 22:06:12;709.00;  1.041;;1.014
30.11.2020 22:07:12;710.00;  1.045;;1.014
30.11.2020 22:08:12;711.00;  1.056;;1.014
30.11.2020 22:09:12;712.00;  1.061;;1.014
30.11.2020 22:10:12;713.00;  1.064;;1.014
30.11.2020 22:11:12;714.00;  1.068;;1.014
30.11.2020 22:12:12;715.00;  1.072;;1.014
30.11.2020 22:13:12;716.00;  1.076;;1.014
30.11.2020 22:14:12;717.00;  1.084;;1.014
30.11.2020 22:15:12;718.00;  1.087;;1.014
30.11.2020 22:16:12;719.00;  1.100;;1.014
30.11.2020 22:17:12;720.00;  1.096;;1.014
30.11.2020 22:18:12;721.00;  1.099;;1.014
30.11.2020 22:19:12;722.00;  1.099;;1.014
30.11.2020 22:20:12;723.00;  1.097;;1.014
30.11.2020 22:21:12;724.00;  1.097;;1.014
30.11.2020 22:22:12;725.00;  1.098;;1.014
30.11.2020 22:23:12;726.00;  1.100;;1.014
30.11.2020 22:24:12;727.00;  1.100;;1.014
30.11.2020 22:25:12;728.00;  1.102;;1.014
30.11.2020 22:26:12;729.00;  1.097;;1.014
30.11.2020 22:27:12;730.00;  1.099;;1.014
30.11.2020 22:28:12;731.00;  1.100;;1.014
30.11.2020 22:29:12;732.00;  1.105;;1.014
30.11.2020 22:30:12;733.00;  1.109;;1.014
30.11.2020 22:31:12;734.00;  1.101;;1.014
30.11.2020 22:32:12;735.00;  1.096;;1.014
30.11.2020 22:33:12;736.00;  1.096;;1.014
30.11.2020 22:34:12;737.00;  1.093;;1.014
30.11.2020 22:35:12;738.00;  1.093;;1.014
30.11.2020 22:36:12;739.00;  1.089;;1.014
30.11.2020 22:37:12;740.00;  1.089;;1.014
30.11.2020 22:38:12;741.00;  1.095;;1.014
30.11.2020 22:39:12;742.00;  1.093;;1.014
30.11.2020 22:40:12;743.00;  1.092;;1.014
30.11.2020 22:41:12;744.00;  1.093;;1.014
30.11.2020 22:42:12;745.00;  1.086;;1.014
30.11.2020 22:43:12;746.00;  1.089;;1.014
30.11.2020 22:44:12;747.00;  1.082;;1.014
30.11.2020 22:45:12;748.00;  1.079;;1.014
30.11.2020 22:46:12;749.00;  1.081;;1.014
30.11.2020 22:47:12;750.00;  1.078;;1.013
30.11.2020 22:48:12;751.00;  1.076;;1.014
30.11.2020 22:49:12;752.00;  1.080;;1.013
30.11.2020 22:50:12;753.00;  1.080;;1.013
30.11.2020 22:51:12;754.00;  1.083;;1.013
30.11.2020 22:52:12;755.00;  1.088;;1.013
30.11.2020 22:53:12;756.00;  1.070;;1.013
30.11.2020 22:54:12;757.00;  1.074;;1.013
30.11.2020 22:55:12;758.00;  1.075;;1.013
30.11.2020 22:56:12;759.00;  1.067;;1.013
30.11.2020 22:57:12;760.00;  1.066;;1.013
30.11.2020 22:58:12;761.00;  1.062;;1.013
30.11.2020 22:59:12;762.00;  1.063;;1.013
30.11.2020 23:00:12;763.00;  1.061;;1.013
30.11.2020 23:01:12;764.00;  1.059;;1.013
30.11.2020 23:02:12;765.00;  1.056;;1.013
30.11.2020 23:03:12;766.00;  1.065;;1.013
30.11.2020 23:04:12;767.00;  1.068;;1.013
30.11.2020 23:05:12;768.00;  1.057;;1.013
30.11.2020 23:06:12;769.00;  1.062;;1.013
30.11.2020 23:07:12;770.00;  1.063;;1.013
30.11.2020 23:08:12;771.00;  1.062;;1.013
30.11.2020 23:09:12;772.00;  1.066;;1.013
30.11.2020 23:10:12;773.00;  1.060;;1.013
30.11.2020 23:11:12;774.00;  1.061;;1.013
30.11.2020 23:12:12;775.00;  1.059;;1.013
30.11.2020 23:13:12;776.00;  1.055;;1.013
30.11.2020 23:14:12;777.00;  1.052;;1.013
30.11.2020 23:15:12;778.00;  1.055;;1.013
30.11.2020 23:16:12;779.00;  1.050;;1.013
30.11.2020 23:17:12;780.00;  1.050;;1.013
30.11.2020 23:18:12;781.00;  1.059;;1.013
30.11.2020 23:19:12;782.00;  1.054;;1.013
30.11.2020 23:20:12;783.00;  1.054;;1.013
30.11.2020 23:21:12;784.00;  1.054;;1.013
30.11.2020 23:22:12;785.00;  1.040;;1.013
30.11.2020 23:23:12;786.00;  1.028;;1.013
30.11.2020 23:24:12;787.00;  1.024;;1.013
30.11.2020 23:25:12;788.00;  1.013;;1.013
30.11.2020 23:26:12;789.00;  1.011;;1.013
30.11.2020 23:27:12;790.00;  1.007;;1.013
30.11.2020 23:28:12;791.00;  1.016;;1.013
30.11.2020 23:29:12;792.00;  1.027;;1.013
30.11.2020 23:30:12;793.00;  1.026;;1.013
30.11.2020 23:31:12;794.00;  1.032;;1.013
30.11.2020 23:32:12;795.00;  1.039;;1.013
30.11.2020 23:33:12;796.00;  1.048;;1.013
30.11.2020 23:34:12;797.00;  1.054;;1.013
30.11.2020 23:35:12;798.00;  1.052;;1.013
30.11.2020 23:36:12;799.00;  1.056;;1.013
30.11.2020 23:37:12;800.00;  1.052;;1.013
30.11.2020 23:38:12;801.00;  1.055;;1.013
30.11.2020 23:39:12;802.00;  1.049;;1.013
30.11.2020 23:40:12;803.00;  1.055;;1.012
30.11.2020 23:41:12;804.00;  1.054;;1.012
30.11.2020 23:42:12;805.00;  1.059;;1.012
30.11.2020 23:43:12;806.00;  1.052;;1.012
30.11.2020 23:44:12;807.00;  1.045;;1.012
30.11.2020 23:45:12;808.00;  1.050;;1.012
30.11.2020 23:46:12;809.00;  1.049;;1.012
30.11.2020 23:47:12;810.00;  1.054;;1.012
30.11.2020 23:48:12;811.00;  1.049;;1.012
30.11.2020 23:49:12;812.00;  1.056;;1.012
30.11.2020 23:50:12;813.00;  1.055;;1.012
30.11.2020 23:51:12;814.00;  1.049;;1.012
30.11.2020 23:52:12;815.00;  1.050;;1.012
30.11.2020 23:53:12;816.00;  1.053;;1.012
30.11.2020 23:54:12;817.00;  1.044;;1.012
30.11.2020 23:55:12;818.00;  1.054;;1.012
30.11.2020 23:56:12;819.00;  1.049;;1.012
30.11.2020 23:57:12;820.00;  1.054;;1.012
30.11.2020 23:58:12;821.00;  1.064;;1.012
30.11.2020 23:59:12;822.00;  1.064;;1.012
01.12.2020 00:00:12;823.00;  1.063;;1.012
01.12.2020 00:01:12;824.00;  1.060;;1.012
01.12.2020 00:02:12;825.00;  1.064;;1.012
01.12.2020 00:03:12;826.00;  1.060;;1.012
01.12.2020 00:04:12;827.00;  1.057;;1.012
01.12.2020 00:05:12;828.00;  1.057;;1.012
01.12.2020 00:06:12;829.00;  1.063;;1.012
01.12.2020 00:07:12;830.00;  1.053;;1.012
01.12.2020 00:08:12;831.00;  1.062;;1.012
01.12.2020 00:09:12;832.00;  1.059;;1.012
01.12.2020 00:10:12;833.00;  1.055;;1.012
01.12.2020 00:11:12;834.00;  1.059;;1.012
01.12.2020 00:12:12;835.00;  1.053;;1.012
01.12.2020 00:13:12;836.00;  1.057;;1.012
01.12.2020 00:14:12;837.00;  1.061;;1.012
01.12.2020 00:15:12;838.00;  1.062;;1.012
01.12.2020 00:16:12;839.00;  1.058;;1.012
01.12.2020 00:17:12;840.00;  1.061;;1.012
01.12.2020 00:18:12;841.00;  1.057;;1.012
01.12.2020 00:19:12;842.00;  1.061;;1.012
01.12.2020 00:20:12;843.00;  1.066;;1.012
01.12.2020 00:21:12;844.00;  1.064;;1.012
01.12.2020 00:22:12;845.00;  1.060;;1.012
01.12.2020 00:23:12;846.00;  1.064;;1.012
01.12.2020 00:24:12;847.00;  1.063;;1.012
01.12.2020 00:25:12;848.00;  1.060;;1.012
01.12.2020 00:26:12;849.00;  1.060;;1.012
01.12.2020 00:27:12;850.00;  1.063;;1.012
01.12.2020 00:28:12;851.00;  1.061;;1.012
01.12.2020 00:29:12;852.00;  1.059;;1.012
01.12.2020 00:30:12;853.00;  1.067;;1.012
01.12.2020 00:31:12;854.00;  1.064;;1.012
01.12.2020 00:32:12;855.00;  1.060;;1.012
01.12.2020 00:33:12;856.00;  1.061;;1.012
01.12.2020 00:34:12;857.00;  1.066;;1.012
01.12.2020 00:35:12;858.00;  1.070;;1.012
01.12.2020 00:36:12;859.00;  1.061;;1.012
01.12.2020 00:37:12;860.00;  1.062;;1.012
01.12.2020 00:38:12;861.00;  1.065;;1.012
01.12.2020 00:39:12;862.00;  1.070;;1.012
01.12.2020 00:40:12;863.00;  1.070;;1.012
01.12.2020 00:41:12;864.00;  1.072;;1.012
01.12.2020 00:42:12;865.00;  1.068;;1.012
01.12.2020 00:43:12;866.00;  1.070;;1.012
01.12.2020 00:44:12;867.00;  1.072;;1.012
01.12.2020 00:45:12;868.00;  1.068;;1.012
01.12.2020 00:46:12;869.00;  1.065;;1.012
01.12.2020 00:47:12;870.00;  1.063;;1.012
01.12.2020 00:48:12;871.00;  1.064;;1.012
01.12.2020 00:49:12;872.00;  1.065;;1.012
01.12.2020 00:50:12;873.00;  1.066;;1.012
01.12.2020 00:51:12;874.00;  1.063;;1.011
01.12.2020 00:52:12;875.00;  1.067;;1.011
01.12.2020 00:53:12;876.00;  1.062;;1.012
01.12.2020 00:54:12;877.00;  1.068;;1.012
01.12.2020 00:55:12;878.00;  1.073;;1.012
01.12.2020 00:56:12;879.00;  1.066;;1.012
01.12.2020 00:57:12;880.00;  1.065;;1.011
01.12.2020 00:58:12;881.00;  1.063;;1.011
01.12.2020 00:59:12;882.00;  1.067;;1.011
01.12.2020 01:00:12;883.00;  1.068;;1.011
01.12.2020 01:01:12;884.00;  1.061;;1.011
01.12.2020 01:02:12;885.00;  1.062;;1.011
01.12.2020 01:03:12;886.00;  1.067;;1.011
01.12.2020 01:04:12;887.00;  1.068;;1.011
01.12.2020 01:05:12;888.00;  1.066;;1.011
01.12.2020 01:06:12;889.00;  1.071;;1.012
01.12.2020 01:07:12;890.00;  1.067;;1.011
01.12.2020 01:08:12;891.00;  1.065;;1.011
01.12.2020 01:09:12;892.00;  1.063;;1.011
01.12.2020 01:10:12;893.00;  1.065;;1.011
01.12.2020 01:11:12;894.00;  1.062;;1.011
01.12.2020 01:12:12;895.00;  1.063;;1.011
01.12.2020 01:13:12;896.00;  1.069;;1.011
01.12.2020 01:14:12;897.00;  1.064;;1.011
01.12.2020 01:15:12;898.00;  1.063;;1.011
01.12.2020 01:16:12;899.00;  1.069;;1.011
01.12.2020 01:17:12;900.00;  1.060;;1.011
01.12.2020 01:18:12;901.00;  1.066;;1.011
01.12.2020 01:19:12;902.00;  1.058;;1.011
01.12.2020 01:20:12;903.00;  1.071;;1.011
01.12.2020 01:21:12;904.00;  1.071;;1.011
01.12.2020 01:22:12;905.00;  1.066;;1.011
01.12.2020 01:23:12;906.00;  1.067;;1.011
01.12.2020 01:24:12;907.00;  1.070;;1.011
01.12.2020 01:25:12;908.00;  1.072;;1.011
01.12.2020 01:26:12;909.00;  1.069;;1.011
01.12.2020 01:27:12;910.00;  1.060;;1.011
01.12.2020 01:28:12;911.00;  1.069;;1.011
01.12.2020 01:29:12;912.00;  1.060;;1.011
01.12.2020 01:30:12;913.00;  1.067;;1.011
01.12.2020 01:31:12;914.00;  1.065;;1.011
01.12.2020 01:32:12;915.00;  1.064;;1.011
01.12.2020 01:33:12;916.00;  1.062;;1.011
01.12.2020 01:34:12;917.00;  1.061;;1.011
01.12.2020 01:35:12;918.00;  1.059;;1.011
01.12.2020 01:36:12;919.00;  1.068;;1.011
01.12.2020 01:37:12;920.00;  1.061;;1.011
01.12.2020 01:38:12;921.00;  1.066;;1.011
01.12.2020 01:39:12;922.00;  1.071;;1.011
01.12.2020 01:40:12;923.00;  1.066;;1.011
01.12.2020 01:41:12;924.00;  1.065;;1.011
01.12.2020 01:42:12;925.00;  1.064;;1.011
01.12.2020 01:43:12;926.00;  1.063;;1.011
01.12.2020 01:44:12;927.00;  1.067;;1.011
01.12.2020 01:45:12;928.00;  1.064;;1.011
01.12.2020 01:46:12;929.00;  1.067;;1.011
01.12.2020 01:47:12;930.00;  1.070;;1.011
01.12.2020 01:48:12;931.00;  1.071;;1.011
01.12.2020 01:49:12;932.00;  1.071;;1.011
01.12.2020 01:50:12;933.00;  1.071;;1.011
01.12.2020 01:51:12;934.00;  1.071;;1.010
01.12.2020 01:52:12;935.00;  1.065;;1.010
01.12.2020 01:53:12;936.00;  1.064;;1.010
01.12.2020 01:54:12;937.00;  1.066;;1.010
01.12.2020 01:55:12;938.00;  1.067;;1.010
01.12.2020 01:56:12;939.00;  1.060;;1.010
01.12.2020 01:57:12;940.00;  1.063;;1.010
01.12.2020 01:58:12;941.00;  1.058;;1.010
01.12.2020 01:59:12;942.00;  1.063;;1.010
01.12.2020 02:00:12;943.00;  1.063;;1.010
01.12.2020 02:01:12;944.00;  1.064;;1.010
01.12.2020 02:02:12;945.00;  1.064;;1.010
01.12.2020 02:03:12;946.00;  1.065;;1.010
01.12.2020 02:04:12;947.00;  1.066;;1.010
01.12.2020 02:05:12;948.00;  1.063;;1.010
01.12.2020 02:06:12;949.00;  1.066;;1.010
01.12.2020 02:07:12;950.00;  1.062;;1.010
01.12.2020 02:08:12;951.00;  1.067;;1.010
01.12.2020 02:09:12;952.00;  1.068;;1.010
01.12.2020 02:10:12;953.00;  1.069;;1.010
01.12.2020 02:11:12;954.00;  1.070;;1.010
01.12.2020 02:12:12;955.00;  1.065;;1.010
01.12.2020 02:13:12;956.00;  1.066;;1.010
01.12.2020 02:14:12;957.00;  1.067;;1.010
01.12.2020 02:15:12;958.00;  1.064;;1.010
01.12.2020 02:16:12;959.00;  1.076;;1.010
01.12.2020 02:17:12;960.00;  1.069;;1.010
01.12.2020 02:18:12;961.00;  1.067;;1.010
01.12.2020 02:19:12;962.00;  1.065;;1.010
01.12.2020 02:20:12;963.00;  1.066;;1.010
01.12.2020 02:21:12;964.00;  1.069;;1.010
01.12.2020 02:22:12;965.00;  1.066;;1.010
01.12.2020 02:23:12;966.00;  1.066;;1.010
01.12.2020 02:24:12;967.00;  1.064;;1.010
01.12.2020 02:25:12;968.00;  1.069;;1.010
01.12.2020 02:26:12;969.00;  1.071;;1.010
01.12.2020 02:27:12;970.00;  1.068;;1.010
01.12.2020 02:28:12;971.00;  1.070;;1.010
01.12.2020 02:29:12;972.00;  1.063;;1.010
01.12.2020 02:30:12;973.00;  1.062;;1.010
01.12.2020 02:31:12;974.00;  1.063;;1.010
01.12.2020 02:32:12;975.00;  1.071;;1.010
01.12.2020 02:33:12;976.00;  1.070;;1.010
01.12.2020 02:34:12;977.00;  1.064;;1.010
01.12.2020 02:35:12;978.00;  1.068;;1.010
01.12.2020 02:36:12;979.00;  1.075;;1.010
01.12.2020 02:37:12;980.00;  1.072;;1.010
01.12.2020 02:38:12;981.00;  1.074;;1.010
01.12.2020 02:39:12;982.00;  1.067;;1.010
01.12.2020 02:40:12;983.00;  1.070;;1.010
01.12.2020 02:41:12;984.00;  1.071;;1.010
01.12.2020 02:42:12;985.00;  1.067;;1.010
01.12.2020 02:43:12;986.00;  1.068;;1.010
01.12.2020 02:44:12;987.00;  1.067;;1.010
01.12.2020 02:45:12;988.00;  1.070;;1.010
01.12.2020 02:46:12;989.00;  1.072;;1.010
01.12.2020 02:47:12;990.00;  1.066;;1.010
01.12.2020 02:48:12;991.00;  1.067;;1.009
01.12.2020 02:49:12;992.00;  1.073;;1.010
01.12.2020 02:50:12;993.00;  1.069;;1.009
01.12.2020 02:51:12;994.00;  1.070;;1.010
01.12.2020 02:52:12;995.00;  1.072;;1.010
01.12.2020 02:53:12;996.00;  1.066;;1.010
01.12.2020 02:54:12;997.00;  1.074;;1.009
01.12.2020 02:55:12;998.00;  1.074;;1.010
01.12.2020 02:56:12;999.00;  1.073;;1.010
01.12.2020 02:57:12;1000.00;  1.066;;1.010
01.12.2020 02:58:12;1001.00;  1.069;;1.009
01.12.2020 02:59:12;1002.00;  1.061;;1.010
01.12.2020 03:00:12;1003.00;  1.072;;1.010
01.12.2020 03:01:12;1004.00;  1.073;;1.010
01.12.2020 03:02:12;1005.00;  1.080;;1.009
01.12.2020 03:03:12;1006.00;  1.071;;1.009
01.12.2020 03:04:12;1007.00;  1.066;;1.009
01.12.2020 03:05:12;1008.00;  1.073;;1.009
01.12.2020 03:06:12;1009.00;  1.068;;1.009
01.12.2020 03:07:12;1010.00;  1.075;;1.009
01.12.2020 03:08:12;1011.00;  1.068;;1.009
01.12.2020 03:09:12;1012.00;  1.067;;1.009
01.12.2020 03:10:12;1013.00;  1.071;;1.009
01.12.2020 03:11:12;1014.00;  1.071;;1.009
01.12.2020 03:12:12;1015.00;  1.075;;1.009
01.12.2020 03:13:12;1016.00;  1.073;;1.009
01.12.2020 03:14:12;1017.00;  1.071;;1.009
01.12.2020 03:15:12;1018.00;  1.069;;1.009
01.12.2020 03:16:12;1019.00;  1.075;;1.009
01.12.2020 03:17:12;1020.00;  1.076;;1.009
01.12.2020 03:18:12;1021.00;  1.075;;1.009
01.12.2020 03:19:12;1022.00;  1.075;;1.009
01.12.2020 03:20:12;1023.00;  1.072;;1.009
01.12.2020 03:21:12;1024.00;  1.069;;1.009
01.12.2020 03:22:12;1025.00;  1.074;;1.009
01.12.2020 03:23:12;1026.00;  1.077;;1.009
01.12.2020 03:24:12;1027.00;  1.072;;1.009
