PDatTime;Age;TEMP;JTEMP;STIRR;pH;pO2;AIRSP;MFC_B;MFC_C;MFC_D;VALVE_A;O2SP;VALVE_C;VALVE_D;PUMP_A;PUMP_B;SUBS_A;SUBS_B;SUBS_C;PUMPT_A;FOAMT;ACIDT;BASET;SUBST_A;SUBST_B;SUBST_C;VALVET_A;O2SPT;VALVET_C;VALVET_D;EXT_A;EXT_B;BALANCE_A;BALANCE_B;FLOW_A;REDOX;TURB;pHo;pO2o;EO2;ECO2;AIROV;N2SP;CO2SP
;;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value;Value
;(h);(°C);(°C);(rpm);(pH);(%sat);(lpm);(lpm);(lpm);(lpm);(%);(%);(%);(%);(%);(%);(%);(%);(%);(ml);(ml);(ml);(ml);(ml);(ml);(ml);(l);(l);(l);(l);(%);(%);(g);(kg);(g/h);(mV);(AU);(pH);(%sat);(%);(%);(lpm);(%);(lpm)
14.12.2020 11:15:16;1,5;31,995;32,1525;700;5,10513333333333;57,92375;0,501075;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;4,1055;19,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501075;0;0
14.12.2020 11:20:16;1,58333333333333;31,995;32,205;700;5,12894166666667;56,461;0,50115;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;4,37966666666667;20,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50115;0;0
14.12.2020 11:25:16;1,66666666666667;31,995;32,205;700;5,095;55,0209166666667;0,50085;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;4,64775;21,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,50085;0;0
14.12.2020 11:30:16;1,75;31,995;32,205;700;5,09849166666667;53,6798333333333;0,500475;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;4,93558333333333;22,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500475;0;0
14.12.2020 11:35:16;1,83333333333333;31,995;32,205;700;5,17334166666667;52,775;0,500625;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,08691666666667;23,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500625;0;0
14.12.2020 11:40:16;1,91666666666667;31,995;32,19;700;5,17011666666667;52,0216666666667;0,500775;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,14391666666667;24,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775;0;0
14.12.2020 11:45:16;2;31,995;32,19;700;5,17223333333333;51,035;0,500775;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,19866666666667;25,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500775;0;0
14.12.2020 11:50:16;2,08333333333333;31,995;32,205;700;5,18031666666667;50,515;0,501;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,253;26,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,501;0;0
14.12.2020 11:55:16;2,16666666666667;31,995;32,205;700;5,1315;49,46175;0,500925;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,30533333333333;27,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,500925;0;0
14.12.2020 12:00:16;2,25;31,995;32,205;700;5,177575;48,68;0,5007;0;0;0;0,5;0;0;0;0;0;2,5;0;0;0;0;0;5,36891666666667;28,5;0;0;0;9841;0;0;0;0;0;0;0;0;0;-2,00000000000422E-04;0;0;0;0,5007;0;0
